story_key,comparison_type,variant,semantic_similarity_sbert,delta_cli,delta_aoa,delta_concreteness,delta_imageability,delta_fk_grade,delta_mtld,delta_tier2_proxy_token_ratio,tier2_types_retained,tier2_types_removed,tier2_types_added,low_frequency_tier2_types_retained
wnl why we should,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8282361626625061,0.23934925974108667,-18.430797773654945,-0.7289206088548781,-3.1448658649398453,-6.526887353570519,-41.72065557353146,-0.0221958658082006,adjustment; challenge; environment; frequent; human; likely; natural; need; period; reduce; short; suggest; use; valuable,argue; effect; environmental; equilibrium; examine; functioning; however; importance; improve; initial; intensity; known; necessary; process; produce; production; reduced; reduction; relatively; tend; typically; vital; whole,change; helpful; include; waste,adjustment; environment; human; likely; need; period; short; suggest; valuable
wnl why you should start work at 10,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8909035921096802,0.230213037123771,-21.61726078799245,-3.2643516659975944,-4.752977539666176,-2.040210355109785,-12.374455170326371,-0.04082977525776026,control; depression; improve; linked; natural; performance; science; system; traditional; university,above; associate; biological; contain; conventional; cycle; deprivation; deprived; equivalent; ingrained; institute; particular; particularly; positive; published; report; research; solution; working,benefit; common; example; matching,depression; linked; science; system; traditional; university
wnl will drones,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9056251049041748,0.44027507918402975,-15.802339181286527,7.109496442255022,5.565937663698264,-3.821692616141874,0.09559678621238277,-0.033023958558169655,base; contact; critical; development; device; failure; global; imagery; institute; interest; low; map; need; needed; planning; policy; result; short; standard; status; task; technology; university; use; working,autonomously; benchmark; component; concern; contingency; demonstrate; detect; developed; elaborate; established; exchange; exploration; focus; furthermore; ground; information; infrastructure; inherently; invention; likely; merely; partially; particular; perform; population; progress; proposed; rate; relatively; report; solution; state; technical; technologically; thus; typical; urban; viability,complex; experience; level; system,base; critical; development; device; global; imagery; interest; low; map; need; needed; policy; result; standard; status; task; university; working
wnl winter,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9264319539070129,0.441657005630794,-12.92453245324532,6.276105133523458,9.534669914188953,-4.86108448058679,-4.242430915320384,-0.0031919942083404075,challenge; class; client; farming; finding; further; labor; population; wealth; working,change; characterize; discuss; ensure; increasing; initiative; known; rapid; various,basic; depend; group; important; need,challenge; client; farming; finding; further; population
wnl world cup,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9118664264678955,0.2676091716363939,-17.087450980392134,-1.1617430188858862,0.5850070721357952,-2.0277324567983825,-12.140706122831801,-0.015166845349772175,association; group; known; planning; transport,contrasting; diminished; dispersed; experience; ground; largely; previous; prompting; shift; spontaneous; structural; use,change,association; group
wnl young americans,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.8778189420700073,0.15350898906395477,-17.283889695210462,-6.383973665223664,-2.238822880633677,-3.842655818035592,-20.311020072491345,-0.031078486730660645,contain; locally; low; mean; produce; product; sector; tested; total,broad; category; competitive; consumption; contained; declining; enhance; expansion; given; global; globally; human; improved; increased; indeed; integrity; mistrust; monitor; motivated; outreach; period; quality; simplify; use; western; widely,complex; likely; symbol,contain; locally; low; mean; produce; product; sector; tested; total
wnl are you a bad boyfriend,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9392176866531372,0.22056158879031457,-17.027514231499026,-4.115942028985501,0.3340178123731903,-1.8984464035148818,-16.762081721962133,-2.7175759222772267e-05,available; capitalist; design; present; relationship; result; sharing; social; testing; valuable,couple; external; generating; typical,connected; label,available; capitalist; design; present; result; sharing; social; testing; valuable
wnl shark,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9451334476470947,-0.41294947243828617,-6.430913348946092,-17.402577065903074,-17.774495200264823,-4.384864890101586,-16.689555551918232,-0.03418367346938776,difference; evidence; human; increase; policy; population; reduce; related; society; state; university; western,achieve; activity; approach; argue; changing; consistent; counterproductive; encourage; exist; globally; however; increasing; indiscriminate; ineffective; nature; positive; potential; potentially; previous; provide; result; scheme; solely; whole,given; justified; linked; meaning; ongoing,difference; reduce; related; society; university
wnl six well paid jobs,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9530785083770752,0.479868992228918,-21.458481775829,3.8987344381234834,5.1935704701662075,-1.386925747865,-19.424380740672817,-0.0013526027478624192,access; analytical; association; cultural; data; degree; disposal; distribution; ethical; ethics; experience; ground; household; include; information; institute; level; low; need; network; performance; promotion; science; sector; social; system; technology; test; type; typical; university; western; working,academic; available; descending; essential; increase; instigate; isolation; management; maximum; mean; minimum; needed; potential; progress; range; rapidly; typically; understanding; useful,above; figure; helpful; important; isolated; knowledge; link; qualification; specific,access; analytical; association; cultural; distribution; ethics; ground; household; information; institute; low; performance; promotion; science; sector; test; type; university; western; working
zero hours,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9000568389892578,0.025581892951572094,-11.661764705882376,-5.995897596492625,-5.087612903225818,-5.367615470828433,8.658398838769415,-0.04119850187265918,both; data; development; direct; economic; estimate; expected; group; important; increased; institute; leisure; likely; poverty; report; research; resolution; review; sector; short; statistics; use; voluntary; workforce,account; accuracy; additional; capacity; considerably; dependent; derived; describe; effect; employed; employment; essential; exception; focus; frequently; independent; inquiry; minority; need; needed; organization; practice; previously; provide; reorganize; reveal; scale; substantial; suggest; thorough; typically; widely; working,change; common; flexibility; flexible; information; proportion; reported,both; data; development; direct; economic; expected; group; important; increased; leisure; likely; poverty; research; resolution; short; statistics
climate change,llm_simplification,openai::openai/gpt-5.2::zero_shot::temp=0.0,0.9452177286148071,0.6706854384064512,-41.830558638549746,2.6281481481481137,-2.741803278688508,-3.8788627276223586,-21.06052226239302,-0.042365301520514986,above; century; change; changing; climate; developing; development; environment; expected; future; global; institute; international; level; likely; low; need; predict; published; regional; report; short; strongly; suggested,anticipated; arid; availability; experience; frequent; given; gradual; human; increased; inevitably; nevertheless; period; present; production; reduce; remainder; resulting; robust; term; thorough; threatened; urban,available; detailed; differ; experienced; however; progress; reduced; total,environment; future; institute; low; need; predict; published; regional; short; strongly; suggested
